Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","586","Pakistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","114815.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","112381.099","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","130924.605","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","77437.729","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","17.972","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","9.377","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8.595","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4.267","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","18.175","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5019.401","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2502.621","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2516.78","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1239.153","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4083.476","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","4294.396","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2148.87","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2145.526","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1354.818","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2934.512","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","9749.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5039.466","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4710.175","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","7587.206","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1168.469","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","6618.695","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3323.985","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","3294.711","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2672.298","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4394.032","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","17434.557","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","8661.926","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8772.631","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1333.967","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","15847.281","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","33304.756","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","16499.432","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","16805.323","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","7229.699","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","26082.479","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","112190.977","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","56947.945","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","55243.033","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","57694.793","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","52008.603","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","38428.366","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18590.207","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","19838.16","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","15160.592","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","22781.639","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","258","Polynésie française","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","301.92","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","258","Polynésie française","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","152.872","X","Ciffre de sources internationales",""
